9	44	35
9	45	33
9	45	34
9	45	35
9	45	36
9	45	37
9	46	33
9	46	34
9	46	35
9	46	36
9	46	37
9	46	38
9	47	32
9	47	33
9	47	34
9	47	35
9	47	36
9	47	37
9	47	38
9	47	39
9	47	40
9	48	31
9	48	32
9	48	33
9	48	34
9	48	35
9	48	36
9	48	37
9	48	38
9	48	39
9	48	40
9	49	31
9	49	32
9	49	33
9	49	34
9	49	35
9	49	36
9	49	37
9	49	38
9	49	39
9	49	40
9	50	31
9	50	32
9	50	33
9	50	34
9	50	35
9	50	36
9	50	37
9	50	38
9	50	39
9	50	40
9	51	30
9	51	31
9	51	32
9	51	33
9	51	34
9	51	35
9	51	36
9	51	37
9	51	38
9	51	39
9	51	40
9	52	31
9	52	32
9	52	36
9	52	37
9	52	38
9	52	39
10	40	35
10	40	36
10	40	37
10	40	38
10	41	32
10	41	33
10	41	34
10	41	35
10	41	36
10	41	37
10	41	38
10	41	39
10	41	40
10	41	41
10	42	31
10	42	32
10	42	33
10	42	34
10	42	35
10	42	36
10	42	37
10	42	38
10	42	39
10	42	40
10	42	41
10	42	42
10	42	43
10	43	30
10	43	31
10	43	32
10	43	33
10	43	34
10	43	35
10	43	36
10	43	37
10	43	38
10	43	39
10	43	40
10	43	41
10	43	42
10	43	43
10	43	44
10	43	45
10	44	29
10	44	30
10	44	31
10	44	32
10	44	33
10	44	34
10	44	35
10	44	36
10	44	37
10	44	38
10	44	39
10	44	40
10	44	41
10	44	42
10	44	43
10	44	44
10	44	45
10	44	46
10	44	47
10	45	28
10	45	29
10	45	30
10	45	31
10	45	32
10	45	33
10	45	34
10	45	35
10	45	36
10	45	37
10	45	38
10	45	39
10	45	40
10	45	41
10	45	42
10	45	43
10	45	44
10	45	45
10	45	46
10	45	47
10	45	48
10	46	28
10	46	29
10	46	30
10	46	31
10	46	32
10	46	33
10	46	34
10	46	35
10	46	36
10	46	37
10	46	38
10	46	39
10	46	40
10	46	41
10	46	42
10	46	43
10	46	44
10	46	45
10	46	46
10	46	47
10	46	48
10	46	49
10	47	27
10	47	28
10	47	29
10	47	30
10	47	31
10	47	32
10	47	33
10	47	34
10	47	35
10	47	36
10	47	37
10	47	38
10	47	39
10	47	40
10	47	41
10	47	42
10	47	43
10	47	44
10	47	45
10	47	46
10	47	47
10	47	48
10	47	49
10	47	50
10	48	26
10	48	27
10	48	28
10	48	29
10	48	30
10	48	31
10	48	32
10	48	33
10	48	34
10	48	35
10	48	36
10	48	37
10	48	38
10	48	39
10	48	40
10	48	41
10	48	42
10	48	43
10	48	44
10	48	45
10	48	46
10	48	47
10	48	48
10	48	49
10	48	50
10	49	26
10	49	27
10	49	28
10	49	29
10	49	30
10	49	31
10	49	32
10	49	33
10	49	34
10	49	35
10	49	36
10	49	37
10	49	38
10	49	39
10	49	40
10	49	41
10	49	42
10	49	43
10	49	44
10	49	45
10	49	46
10	49	47
10	49	48
10	49	49
10	49	50
10	49	51
10	50	25
10	50	26
10	50	27
10	50	28
10	50	29
10	50	30
10	50	31
10	50	32
10	50	33
10	50	34
10	50	35
10	50	36
10	50	37
10	50	38
10	50	39
10	50	40
10	50	41
10	50	42
10	50	43
10	50	44
10	50	45
10	50	46
10	50	47
10	50	48
10	50	49
10	50	50
10	51	25
10	51	26
10	51	27
10	51	28
10	51	29
10	51	30
10	51	31
10	51	32
10	51	33
10	51	34
10	51	35
10	51	36
10	51	37
10	51	38
10	51	39
10	51	40
10	51	41
10	51	42
10	51	43
10	51	44
10	51	45
10	51	46
10	51	47
10	51	48
10	51	49
10	51	50
10	52	25
10	52	26
10	52	27
10	52	28
10	52	29
10	52	30
10	52	31
10	52	32
10	52	33
10	52	34
10	52	35
10	52	36
10	52	37
10	52	38
10	52	39
10	52	40
10	52	41
10	52	42
10	52	43
10	52	44
10	52	45
10	52	46
10	52	47
10	52	48
10	52	49
10	52	50
10	53	26
10	53	27
10	53	28
10	53	29
10	53	30
10	53	31
10	53	32
10	53	33
10	53	34
10	53	35
10	53	36
10	53	37
10	53	38
10	53	39
10	53	40
10	53	41
10	53	42
10	53	43
10	53	44
10	53	45
10	53	46
10	53	47
10	53	48
10	53	49
10	54	26
10	54	27
10	54	28
10	54	29
10	54	30
10	54	31
10	54	32
10	54	33
10	54	34
10	54	35
10	54	36
10	54	37
10	54	38
10	54	39
10	54	40
10	54	41
10	54	42
10	54	43
10	54	44
10	54	45
10	54	46
10	54	47
10	54	48
10	55	26
10	55	27
10	55	28
10	55	29
10	55	30
10	55	31
10	55	32
10	55	33
10	55	34
10	55	35
10	55	36
10	55	37
10	55	38
10	55	39
10	55	40
10	55	41
10	55	42
10	55	43
10	55	44
10	55	45
10	55	46
10	55	47
10	55	48
10	56	27
10	56	28
10	56	29
10	56	30
10	56	31
10	56	32
10	56	33
10	56	34
10	56	35
10	56	36
10	56	37
10	56	38
10	56	39
10	56	40
10	56	41
10	56	42
10	56	43
10	56	44
10	56	45
10	56	46
10	56	47
10	57	28
10	57	29
10	57	30
10	57	31
10	57	32
10	57	33
10	57	34
10	57	35
10	57	36
10	57	37
10	57	38
10	57	39
10	57	40
10	57	43
10	57	44
10	57	45
10	57	46
10	58	29
10	58	30
10	58	31
10	58	35
10	58	36
10	58	37
10	58	38
10	58	43
10	58	44
10	58	45
10	58	46
11	37	34
11	37	35
11	37	36
11	37	37
11	37	38
11	37	39
11	38	32
11	38	33
11	38	34
11	38	35
11	38	36
11	38	37
11	38	38
11	38	39
11	38	40
11	38	41
11	38	42
11	39	30
11	39	31
11	39	32
11	39	33
11	39	34
11	39	35
11	39	36
11	39	37
11	39	38
11	39	39
11	39	40
11	39	41
11	39	42
11	39	43
11	39	44
11	39	45
11	40	28
11	40	29
11	40	30
11	40	31
11	40	32
11	40	33
11	40	34
11	40	35
11	40	36
11	40	37
11	40	38
11	40	39
11	40	40
11	40	41
11	40	42
11	40	43
11	40	44
11	40	45
11	40	46
11	40	47
11	40	48
11	40	49
11	41	28
11	41	29
11	41	30
11	41	31
11	41	32
11	41	33
11	41	34
11	41	35
11	41	36
11	41	37
11	41	38
11	41	39
11	41	40
11	41	41
11	41	42
11	41	43
11	41	44
11	41	45
11	41	46
11	41	47
11	41	48
11	41	49
11	41	50
11	41	51
11	42	27
11	42	28
11	42	29
11	42	30
11	42	31
11	42	32
11	42	33
11	42	34
11	42	35
11	42	36
11	42	37
11	42	38
11	42	39
11	42	40
11	42	41
11	42	42
11	42	43
11	42	44
11	42	45
11	42	46
11	42	47
11	42	48
11	42	49
11	42	50
11	42	51
11	42	52
11	43	26
11	43	27
11	43	28
11	43	29
11	43	30
11	43	31
11	43	32
11	43	33
11	43	34
11	43	35
11	43	36
11	43	37
11	43	38
11	43	39
11	43	40
11	43	41
11	43	42
11	43	43
11	43	44
11	43	45
11	43	46
11	43	47
11	43	48
11	43	49
11	43	50
11	43	51
11	43	52
11	43	53
11	44	26
11	44	27
11	44	28
11	44	29
11	44	30
11	44	31
11	44	32
11	44	33
11	44	34
11	44	35
11	44	36
11	44	37
11	44	38
11	44	39
11	44	40
11	44	41
11	44	42
11	44	43
11	44	44
11	44	45
11	44	46
11	44	47
11	44	48
11	44	49
11	44	50
11	44	51
11	44	52
11	44	53
11	44	54
11	45	26
11	45	27
11	45	28
11	45	29
11	45	30
11	45	31
11	45	32
11	45	33
11	45	34
11	45	35
11	45	36
11	45	37
11	45	38
11	45	39
11	45	40
11	45	41
11	45	42
11	45	43
11	45	44
11	45	45
11	45	46
11	45	47
11	45	48
11	45	49
11	45	50
11	45	51
11	45	52
11	45	53
11	45	54
11	45	55
11	46	25
11	46	26
11	46	27
11	46	28
11	46	29
11	46	30
11	46	31
11	46	32
11	46	33
11	46	34
11	46	35
11	46	36
11	46	37
11	46	38
11	46	39
11	46	40
11	46	41
11	46	42
11	46	43
11	46	44
11	46	45
11	46	46
11	46	47
11	46	48
11	46	49
11	46	50
11	46	51
11	46	52
11	46	53
11	46	54
11	46	55
11	47	24
11	47	25
11	47	26
11	47	27
11	47	28
11	47	29
11	47	30
11	47	31
11	47	32
11	47	33
11	47	34
11	47	35
11	47	36
11	47	37
11	47	38
11	47	39
11	47	40
11	47	41
11	47	42
11	47	43
11	47	44
11	47	45
11	47	46
11	47	47
11	47	48
11	47	49
11	47	50
11	47	51
11	47	52
11	47	53
11	47	54
11	47	55
11	48	24
11	48	25
11	48	26
11	48	27
11	48	28
11	48	29
11	48	30
11	48	31
11	48	32
11	48	33
11	48	34
11	48	35
11	48	36
11	48	37
11	48	38
11	48	39
11	48	40
11	48	41
11	48	42
11	48	43
11	48	44
11	48	45
11	48	46
11	48	47
11	48	48
11	48	49
11	48	50
11	48	51
11	48	52
11	48	53
11	48	54
11	48	55
11	48	56
11	49	23
11	49	24
11	49	25
11	49	26
11	49	27
11	49	28
11	49	29
11	49	30
11	49	31
11	49	32
11	49	33
11	49	34
11	49	35
11	49	36
11	49	37
11	49	38
11	49	39
11	49	40
11	49	41
11	49	42
11	49	43
11	49	44
11	49	45
11	49	46
11	49	47
11	49	48
11	49	49
11	49	50
11	49	51
11	49	52
11	49	53
11	49	54
11	49	55
11	49	56
11	50	23
11	50	24
11	50	25
11	50	26
11	50	27
11	50	28
11	50	29
11	50	30
11	50	31
11	50	32
11	50	33
11	50	34
11	50	35
11	50	36
11	50	37
11	50	38
11	50	39
11	50	40
11	50	41
11	50	42
11	50	43
11	50	44
11	50	45
11	50	46
11	50	47
11	50	48
11	50	49
11	50	50
11	50	51
11	50	52
11	50	53
11	50	54
11	50	55
11	50	56
11	51	23
11	51	24
11	51	25
11	51	26
11	51	27
11	51	28
11	51	29
11	51	30
11	51	31
11	51	32
11	51	33
11	51	34
11	51	35
11	51	36
11	51	37
11	51	38
11	51	39
11	51	40
11	51	41
11	51	42
11	51	43
11	51	44
11	51	45
11	51	46
11	51	47
11	51	48
11	51	49
11	51	50
11	51	51
11	51	52
11	51	53
11	51	54
11	51	55
11	52	23
11	52	24
11	52	25
11	52	26
11	52	27
11	52	28
11	52	29
11	52	30
11	52	31
11	52	32
11	52	33
11	52	34
11	52	35
11	52	36
11	52	37
11	52	38
11	52	39
11	52	40
11	52	41
11	52	42
11	52	43
11	52	44
11	52	45
11	52	46
11	52	47
11	52	48
11	52	49
11	52	50
11	52	51
11	52	52
11	52	53
11	52	54
11	52	55
11	53	23
11	53	24
11	53	25
11	53	26
11	53	27
11	53	28
11	53	29
11	53	30
11	53	31
11	53	32
11	53	33
11	53	34
11	53	35
11	53	36
11	53	37
11	53	38
11	53	39
11	53	40
11	53	41
11	53	42
11	53	43
11	53	44
11	53	45
11	53	46
11	53	47
11	53	48
11	53	49
11	53	50
11	53	51
11	53	52
11	53	53
11	53	54
11	53	55
11	54	23
11	54	24
11	54	25
11	54	26
11	54	27
11	54	28
11	54	29
11	54	30
11	54	31
11	54	32
11	54	33
11	54	34
11	54	35
11	54	36
11	54	37
11	54	38
11	54	39
11	54	40
11	54	41
11	54	42
11	54	43
11	54	44
11	54	45
11	54	46
11	54	47
11	54	48
11	54	49
11	54	50
11	54	51
11	54	52
11	54	53
11	54	54
11	55	23
11	55	24
11	55	25
11	55	26
11	55	27
11	55	28
11	55	29
11	55	30
11	55	31
11	55	32
11	55	33
11	55	34
11	55	35
11	55	36
11	55	37
11	55	38
11	55	39
11	55	40
11	55	41
11	55	42
11	55	43
11	55	44
11	55	45
11	55	46
11	55	47
11	55	48
11	55	49
11	55	50
11	55	51
11	55	52
11	55	53
11	55	54
11	56	24
11	56	25
11	56	26
11	56	27
11	56	28
11	56	29
11	56	30
11	56	31
11	56	32
11	56	33
11	56	34
11	56	35
11	56	36
11	56	37
11	56	38
11	56	39
11	56	40
11	56	41
11	56	42
11	56	43
11	56	44
11	56	45
11	56	46
11	56	47
11	56	48
11	56	49
11	56	50
11	56	51
11	56	52
11	56	53
11	57	24
11	57	25
11	57	26
11	57	27
11	57	28
11	57	29
11	57	30
11	57	31
11	57	32
11	57	33
11	57	34
11	57	35
11	57	36
11	57	37
11	57	38
11	57	39
11	57	40
11	57	41
11	57	42
11	57	43
11	57	44
11	57	45
11	57	46
11	57	47
11	57	48
11	57	49
11	57	50
11	57	51
11	57	52
11	58	25
11	58	26
11	58	27
11	58	28
11	58	29
11	58	30
11	58	31
11	58	32
11	58	33
11	58	34
11	58	35
11	58	36
11	58	37
11	58	38
11	58	39
11	58	40
11	58	41
11	58	42
11	58	43
11	58	44
11	58	45
11	58	46
11	58	47
11	58	48
11	58	49
11	58	50
11	58	51
11	59	25
11	59	26
11	59	27
11	59	28
11	59	29
11	59	30
11	59	31
11	59	32
11	59	33
11	59	34
11	59	35
11	59	36
11	59	37
11	59	38
11	59	39
11	59	40
11	59	41
11	59	42
11	59	43
11	59	44
11	59	45
11	59	46
11	59	47
11	59	48
11	59	49
11	59	50
11	59	51
11	60	26
11	60	27
11	60	28
11	60	29
11	60	30
11	60	31
11	60	32
11	60	33
11	60	34
11	60	35
11	60	36
11	60	37
11	60	38
11	60	39
11	60	40
11	60	41
11	60	42
11	60	43
11	60	44
11	60	45
11	60	46
11	60	47
11	60	48
11	60	49
11	60	50
11	61	28
11	61	29
11	61	30
11	61	34
11	61	35
11	61	36
11	61	37
11	61	38
11	61	39
11	61	40
11	61	41
11	61	42
11	61	43
11	61	44
11	61	45
11	61	46
11	61	47
11	61	48
11	62	41
11	62	42
11	62	43
11	62	44
11	62	45
11	62	46
12	35	33
12	35	34
12	35	35
12	35	36
12	35	37
12	35	38
12	35	39
12	35	40
12	35	41
12	36	30
12	36	31
12	36	32
12	36	33
12	36	34
12	36	35
12	36	36
12	36	37
12	36	38
